subject,epoch,patch
shhs1-200047,884,1
shhs1-200047,884,2
shhs1-200047,884,3
shhs1-200047,884,4
shhs1-200047,884,5
shhs1-200047,884,6
shhs1-200047,884,7
shhs1-200047,884,8
shhs1-200047,884,9
shhs1-200047,884,10
shhs1-200047,884,11
shhs1-200047,884,12
shhs1-200047,884,13
shhs1-200047,884,14
shhs1-200047,885,0
shhs1-200047,885,1
shhs1-200047,885,2
shhs1-200047,885,3
shhs1-200047,885,4
shhs1-200047,885,5
shhs1-200047,885,6
shhs1-200047,885,7
shhs1-200047,885,8
shhs1-200047,885,9
shhs1-200047,885,10
shhs1-200047,885,11
shhs1-200047,885,12
shhs1-200047,885,13
shhs1-200047,885,14
shhs1-200048,173,0
shhs1-200048,173,1
shhs1-200048,173,2
shhs1-200048,173,3
shhs1-200048,173,4
shhs1-200048,173,5
shhs1-200048,173,6
shhs1-200048,173,7
shhs1-200048,173,8
shhs1-200048,173,9
shhs1-200048,173,10
shhs1-200048,173,11
shhs1-200048,173,12
shhs1-200048,173,13
shhs1-200048,173,14
shhs1-200048,174,0
shhs1-200048,174,1
shhs1-200048,174,2
shhs1-200048,174,3
shhs1-200048,174,4
shhs1-200048,174,5
shhs1-200048,174,6
shhs1-200048,174,7
shhs1-200048,174,8
shhs1-200048,174,9
shhs1-200048,174,10
shhs1-200048,174,11
shhs1-200048,174,12
shhs1-200048,174,13
shhs1-200048,174,14
shhs1-200048,175,0
shhs1-200048,175,1
shhs1-200048,175,2
shhs1-200048,175,3
shhs1-200048,175,4
shhs1-200048,175,5
shhs1-200048,175,6
shhs1-200048,175,7
shhs1-200048,175,8
shhs1-200048,175,9
shhs1-200048,175,10
shhs1-200048,175,11
shhs1-200048,175,12
shhs1-200048,175,13
shhs1-200048,175,14
shhs1-200048,176,0
shhs1-200048,176,1
shhs1-200048,176,2
shhs1-200048,176,3
shhs1-200048,176,4
shhs1-200048,176,5
shhs1-200048,176,6
shhs1-200048,176,7
shhs1-200048,176,8
shhs1-200048,176,9
shhs1-200048,176,10
shhs1-200048,176,11
shhs1-200048,176,12
shhs1-200048,176,13
shhs1-200048,176,14
shhs1-200048,177,0
shhs1-200048,177,1
shhs1-200048,177,2
shhs1-200048,177,3
shhs1-200048,177,4
shhs1-200048,177,5
shhs1-200048,177,6
shhs1-200048,177,7
shhs1-200048,177,8
shhs1-200048,177,9
shhs1-200048,177,10
shhs1-200048,177,11
shhs1-200048,177,12
shhs1-200048,177,13
shhs1-200048,177,14
shhs1-200048,178,0
shhs1-200048,178,1
shhs1-200048,178,2
shhs1-200048,178,3
shhs1-200048,178,4
shhs1-200048,178,5
shhs1-200048,178,6
shhs1-200048,178,7
shhs1-200048,178,8
shhs1-200048,178,9
shhs1-200048,178,10
shhs1-200048,178,11
shhs1-200048,178,12
shhs1-200048,178,13
shhs1-200048,178,14
shhs1-200048,179,0
shhs1-200048,179,1
shhs1-200048,179,2
shhs1-200048,179,3
shhs1-200048,179,4
shhs1-200048,179,5
shhs1-200048,179,6
shhs1-200048,179,7
shhs1-200048,179,8
shhs1-200048,179,9
shhs1-200048,179,10
shhs1-200048,179,11
shhs1-200048,179,12
shhs1-200048,179,13
shhs1-200048,179,14
shhs1-200048,180,0
shhs1-200048,180,1
shhs1-200048,180,2
shhs1-200048,180,3
shhs1-200048,180,4
shhs1-200048,180,5
shhs1-200048,180,6
shhs1-200048,180,7
shhs1-200048,180,8
shhs1-200048,180,9
shhs1-200048,180,10
shhs1-200048,180,11
shhs1-200048,180,12
shhs1-200048,180,13
shhs1-200048,180,14
shhs1-200048,181,0
shhs1-200048,181,1
shhs1-200048,181,2
shhs1-200048,181,3
shhs1-200048,181,4
shhs1-200048,181,5
shhs1-200048,181,6
shhs1-200048,181,7
shhs1-200048,181,8
shhs1-200048,181,9
shhs1-200048,181,10
shhs1-200048,181,11
shhs1-200048,181,12
shhs1-200048,181,13
shhs1-200048,181,14
shhs1-200048,182,0
shhs1-200048,182,1
shhs1-200048,182,2
shhs1-200048,182,3
shhs1-200048,182,4
shhs1-200048,182,5
shhs1-200048,182,6
shhs1-200048,182,7
shhs1-200048,182,8
shhs1-200048,182,9
shhs1-200048,182,10
shhs1-200048,182,11
shhs1-200048,182,12
shhs1-200048,182,13
shhs1-200048,182,14
shhs1-200048,183,0
shhs1-200048,183,1
shhs1-200048,183,2
shhs1-200048,183,3
shhs1-200048,183,4
shhs1-200048,183,5
shhs1-200048,183,6
shhs1-200048,183,7
shhs1-200048,183,8
shhs1-200048,183,9
shhs1-200048,183,10
shhs1-200048,183,11
shhs1-200048,183,12
shhs1-200048,183,13
shhs1-200048,183,14
shhs1-200048,184,0
shhs1-200048,184,1
shhs1-200048,184,2
shhs1-200048,184,3
shhs1-200048,184,4
shhs1-200048,184,5
shhs1-200048,184,6
shhs1-200048,184,7
shhs1-200048,184,8
shhs1-200048,184,9
shhs1-200048,184,10
shhs1-200048,184,11
shhs1-200048,184,12
shhs1-200048,184,13
shhs1-200048,184,14
shhs1-200048,185,0
shhs1-200048,185,1
shhs1-200048,185,2
shhs1-200048,185,3
shhs1-200048,185,4
shhs1-200048,185,5
shhs1-200048,185,6
shhs1-200048,185,7
shhs1-200048,185,8
shhs1-200048,185,9
shhs1-200048,185,10
shhs1-200048,185,11
shhs1-200048,185,12
shhs1-200048,185,13
shhs1-200048,185,14
shhs1-200048,186,0
shhs1-200048,186,1
shhs1-200048,186,2
shhs1-200048,186,3
shhs1-200048,186,4
shhs1-200048,186,5
shhs1-200048,186,6
shhs1-200048,186,7
shhs1-200048,186,8
shhs1-200048,186,9
shhs1-200048,186,10
shhs1-200048,186,11
shhs1-200048,186,12
shhs1-200048,186,13
shhs1-200048,186,14
shhs1-200048,187,0
shhs1-200048,187,1
shhs1-200048,187,2
shhs1-200048,187,3
shhs1-200048,187,4
shhs1-200048,187,5
shhs1-200048,187,6
shhs1-200048,187,7
shhs1-200048,187,8
shhs1-200048,187,9
shhs1-200048,187,10
shhs1-200048,187,11
shhs1-200048,187,12
shhs1-200048,187,13
shhs1-200048,187,14
shhs1-200048,188,0
shhs1-200048,188,1
shhs1-200048,188,2
shhs1-200048,188,3
shhs1-200048,188,4
shhs1-200048,188,5
shhs1-200048,188,6
shhs1-200048,188,7
shhs1-200048,188,8
shhs1-200048,188,9
shhs1-200048,188,10
shhs1-200048,188,11
shhs1-200048,188,12
shhs1-200048,188,13
shhs1-200048,188,14
shhs1-200048,189,0
shhs1-200048,189,1
shhs1-200048,189,2
shhs1-200048,189,3
shhs1-200048,189,4
shhs1-200048,189,5
shhs1-200048,189,6
shhs1-200048,189,7
shhs1-200048,189,8
shhs1-200048,189,9
shhs1-200048,189,10
shhs1-200048,189,11
shhs1-200048,189,12
shhs1-200048,189,13
shhs1-200048,189,14
shhs1-200048,190,0
shhs1-200048,190,1
shhs1-200048,190,2
shhs1-200048,190,3
shhs1-200048,190,4
shhs1-200048,190,5
shhs1-200048,190,6
shhs1-200048,190,7
shhs1-200048,190,8
shhs1-200048,190,9
shhs1-200048,190,10
shhs1-200048,190,11
shhs1-200048,190,12
shhs1-200048,190,13
shhs1-200048,190,14
shhs1-200048,191,0
shhs1-200048,191,1
shhs1-200048,191,2
shhs1-200048,191,3
shhs1-200048,191,4
shhs1-200048,191,5
shhs1-200048,191,6
shhs1-200048,191,7
shhs1-200048,191,8
shhs1-200048,191,9
shhs1-200048,191,10
shhs1-200048,191,11
shhs1-200048,191,12
shhs1-200048,191,13
shhs1-200048,191,14
shhs1-200048,192,0
shhs1-200048,192,1
shhs1-200048,192,2
shhs1-200048,192,3
shhs1-200048,192,4
shhs1-200048,192,5
shhs1-200048,192,6
shhs1-200048,192,7
shhs1-200048,192,8
shhs1-200048,192,9
shhs1-200048,192,10
shhs1-200048,192,11
shhs1-200048,192,12
shhs1-200048,192,13
shhs1-200048,192,14
shhs1-200048,193,0
shhs1-200048,193,1
shhs1-200048,193,2
shhs1-200048,193,3
shhs1-200048,193,4
shhs1-200048,193,5
shhs1-200048,193,6
shhs1-200048,193,7
shhs1-200048,193,8
shhs1-200048,193,9
shhs1-200048,193,10
shhs1-200048,193,11
shhs1-200048,193,12
shhs1-200048,193,13
shhs1-200048,193,14
shhs1-200048,320,0
shhs1-200048,320,1
shhs1-200048,320,2
shhs1-200048,320,3
shhs1-200048,320,4
shhs1-200048,320,5
shhs1-200048,320,6
shhs1-200048,320,7
shhs1-200048,320,8
shhs1-200048,320,9
shhs1-200048,320,10
shhs1-200048,320,11
shhs1-200048,320,12
shhs1-200048,320,13
shhs1-200048,320,14
shhs1-200048,321,0
shhs1-200048,321,1
shhs1-200048,321,2
shhs1-200048,321,3
shhs1-200048,321,4
shhs1-200048,321,5
shhs1-200048,321,6
shhs1-200048,321,7
shhs1-200048,321,8
shhs1-200048,321,9
shhs1-200048,321,10
shhs1-200048,321,11
shhs1-200048,321,12
shhs1-200048,321,13
shhs1-200048,321,14
shhs1-200048,322,0
shhs1-200048,322,1
shhs1-200048,322,2
shhs1-200048,322,3
shhs1-200048,322,4
shhs1-200048,322,5
shhs1-200048,322,6
shhs1-200048,322,7
shhs1-200048,322,8
shhs1-200048,322,9
shhs1-200048,322,10
shhs1-200048,322,11
shhs1-200048,322,12
shhs1-200048,322,13
shhs1-200048,322,14
shhs1-200048,323,0
shhs1-200048,323,1
shhs1-200048,323,2
shhs1-200048,323,3
shhs1-200048,323,4
shhs1-200048,323,5
shhs1-200048,323,6
shhs1-200048,323,7
shhs1-200048,323,8
shhs1-200048,323,9
shhs1-200048,323,10
shhs1-200048,323,11
shhs1-200048,323,12
shhs1-200048,323,13
shhs1-200048,323,14
shhs1-200048,324,0
shhs1-200048,324,1
shhs1-200048,324,2
shhs1-200048,324,3
shhs1-200048,324,4
shhs1-200048,324,5
shhs1-200048,324,6
shhs1-200048,324,7
shhs1-200048,324,8
shhs1-200048,324,9
shhs1-200048,324,10
shhs1-200048,324,11
shhs1-200048,324,12
shhs1-200048,324,13
shhs1-200048,324,14
shhs1-200048,325,0
shhs1-200048,325,1
shhs1-200048,325,2
shhs1-200048,325,3
shhs1-200048,325,4
shhs1-200048,325,5
shhs1-200048,325,6
shhs1-200048,325,7
shhs1-200048,325,8
shhs1-200048,325,9
shhs1-200048,325,10
shhs1-200048,325,11
shhs1-200048,325,12
shhs1-200048,325,13
shhs1-200048,325,14
shhs1-200048,326,0
shhs1-200048,326,1
shhs1-200048,326,2
shhs1-200048,326,3
shhs1-200048,326,4
shhs1-200048,326,5
shhs1-200048,326,6
shhs1-200048,326,7
shhs1-200048,326,8
shhs1-200048,326,9
shhs1-200048,326,10
shhs1-200048,326,11
shhs1-200048,326,12
shhs1-200048,326,13
shhs1-200048,326,14
shhs1-200048,327,0
shhs1-200048,327,1
shhs1-200048,327,2
shhs1-200048,327,3
shhs1-200048,327,4
shhs1-200048,327,5
shhs1-200048,327,6
shhs1-200048,327,7
shhs1-200048,327,8
shhs1-200048,327,9
shhs1-200048,327,10
shhs1-200048,327,11
shhs1-200048,327,12
shhs1-200048,327,13
shhs1-200048,327,14
shhs1-200048,328,0
shhs1-200048,328,1
shhs1-200048,328,2
shhs1-200048,328,3
shhs1-200048,328,4
shhs1-200048,328,5
shhs1-200048,328,6
shhs1-200048,328,7
shhs1-200048,328,8
shhs1-200048,328,9
shhs1-200048,328,10
shhs1-200048,328,11
shhs1-200048,328,12
shhs1-200048,328,13
shhs1-200048,328,14
shhs1-200048,329,0
shhs1-200048,329,1
shhs1-200048,329,2
shhs1-200048,329,3
shhs1-200048,329,4
shhs1-200048,329,5
shhs1-200048,329,6
shhs1-200048,329,7
shhs1-200048,329,8
shhs1-200048,329,9
shhs1-200048,329,10
shhs1-200048,329,11
shhs1-200048,329,12
shhs1-200048,329,13
shhs1-200048,329,14
shhs1-200048,330,0
shhs1-200048,330,1
shhs1-200048,330,2
shhs1-200048,330,3
shhs1-200048,330,4
shhs1-200048,330,5
shhs1-200048,330,6
shhs1-200048,330,7
shhs1-200048,330,8
shhs1-200048,330,9
shhs1-200048,330,10
shhs1-200048,330,11
shhs1-200048,330,12
shhs1-200048,330,13
shhs1-200048,330,14
shhs1-200048,331,0
shhs1-200048,331,1
shhs1-200048,331,2
shhs1-200048,331,3
shhs1-200048,331,4
shhs1-200048,331,5
shhs1-200048,331,6
shhs1-200048,331,7
shhs1-200048,331,8
shhs1-200048,331,9
shhs1-200048,331,10
shhs1-200048,331,11
shhs1-200048,331,12
shhs1-200048,331,13
shhs1-200048,331,14
shhs1-200048,332,0
shhs1-200048,332,1
shhs1-200048,332,2
shhs1-200048,332,3
shhs1-200048,332,4
shhs1-200048,332,5
shhs1-200048,332,6
shhs1-200048,332,7
shhs1-200048,332,8
shhs1-200048,332,9
shhs1-200048,332,10
shhs1-200048,332,11
shhs1-200048,332,12
shhs1-200048,332,13
shhs1-200048,332,14
shhs1-200048,333,0
shhs1-200048,333,1
shhs1-200048,333,2
shhs1-200048,333,3
shhs1-200048,333,4
shhs1-200048,333,5
shhs1-200048,333,6
shhs1-200048,333,7
shhs1-200048,333,8
shhs1-200048,333,9
shhs1-200048,333,10
shhs1-200048,333,11
shhs1-200048,333,12
shhs1-200048,333,13
shhs1-200048,333,14
shhs1-200048,334,0
shhs1-200048,334,1
shhs1-200048,334,2
shhs1-200048,334,3
shhs1-200048,334,4
shhs1-200048,334,5
shhs1-200048,334,6
shhs1-200048,334,7
shhs1-200048,334,8
shhs1-200048,334,9
shhs1-200048,334,10
shhs1-200048,334,11
shhs1-200048,334,12
shhs1-200048,334,13
shhs1-200048,334,14
shhs1-200048,335,0
shhs1-200048,335,1
shhs1-200048,335,2
shhs1-200048,335,3
shhs1-200048,335,4
shhs1-200048,335,5
shhs1-200048,335,6
shhs1-200048,335,7
shhs1-200048,335,8
shhs1-200048,335,9
shhs1-200048,335,10
shhs1-200048,335,11
shhs1-200048,335,12
shhs1-200048,335,13
shhs1-200048,335,14
shhs1-200048,336,0
shhs1-200048,336,1
shhs1-200048,336,2
shhs1-200048,336,3
shhs1-200048,336,4
shhs1-200048,336,5
shhs1-200048,336,6
shhs1-200048,336,7
shhs1-200048,336,8
shhs1-200048,336,9
shhs1-200048,336,10
shhs1-200048,336,11
shhs1-200048,336,12
shhs1-200048,336,13
shhs1-200048,336,14
shhs1-200048,337,0
shhs1-200048,337,1
shhs1-200048,337,2
shhs1-200048,337,3
shhs1-200048,337,4
shhs1-200048,337,5
shhs1-200048,337,6
shhs1-200048,337,7
shhs1-200048,337,8
shhs1-200048,337,9
shhs1-200048,337,10
shhs1-200048,337,11
shhs1-200048,337,12
shhs1-200048,337,13
shhs1-200048,337,14
shhs1-200048,338,0
shhs1-200048,338,1
shhs1-200048,338,2
shhs1-200048,338,3
shhs1-200048,338,4
shhs1-200048,338,5
shhs1-200048,338,6
shhs1-200048,338,7
shhs1-200048,338,8
shhs1-200048,338,9
shhs1-200048,338,10
shhs1-200048,338,11
shhs1-200048,338,12
shhs1-200048,338,13
shhs1-200048,338,14
shhs1-200048,339,0
shhs1-200048,339,1
shhs1-200048,339,2
shhs1-200048,339,3
shhs1-200048,339,4
shhs1-200048,339,5
shhs1-200048,339,6
shhs1-200048,339,7
shhs1-200048,339,8
shhs1-200048,339,9
shhs1-200048,339,10
shhs1-200048,339,11
shhs1-200048,339,12
shhs1-200048,339,13
shhs1-200048,339,14
shhs1-200048,340,0
shhs1-200048,340,1
shhs1-200048,340,2
shhs1-200048,340,3
shhs1-200048,340,4
shhs1-200048,340,5
shhs1-200048,340,6
shhs1-200048,340,7
shhs1-200048,340,8
shhs1-200048,340,9
shhs1-200048,340,10
shhs1-200048,340,11
shhs1-200048,340,12
shhs1-200048,340,13
shhs1-200048,340,14
shhs1-200048,341,0
shhs1-200048,341,1
shhs1-200048,341,2
shhs1-200048,341,3
shhs1-200048,341,4
shhs1-200048,341,5
shhs1-200048,341,6
shhs1-200048,341,7
shhs1-200048,341,8
shhs1-200048,341,9
shhs1-200048,341,10
shhs1-200048,341,11
shhs1-200048,341,12
shhs1-200048,341,13
shhs1-200048,341,14
shhs1-200048,342,0
shhs1-200048,342,1
shhs1-200048,342,2
shhs1-200048,342,3
shhs1-200048,342,4
shhs1-200048,342,5
shhs1-200048,342,6
shhs1-200048,342,7
shhs1-200048,342,8
shhs1-200048,342,9
shhs1-200048,342,10
shhs1-200048,342,11
shhs1-200048,342,12
shhs1-200048,342,13
shhs1-200048,342,14
shhs1-200048,343,0
shhs1-200048,343,1
shhs1-200048,343,2
shhs1-200048,343,3
shhs1-200048,343,4
shhs1-200048,343,5
shhs1-200048,343,6
shhs1-200048,343,7
shhs1-200048,343,8
shhs1-200048,343,9
shhs1-200048,343,10
shhs1-200048,343,11
shhs1-200048,343,12
shhs1-200048,343,13
shhs1-200048,343,14
shhs1-200048,344,0
shhs1-200048,344,1
shhs1-200048,344,2
shhs1-200048,344,3
shhs1-200048,344,4
shhs1-200048,344,5
shhs1-200048,344,6
shhs1-200048,344,7
shhs1-200048,344,8
shhs1-200048,344,9
shhs1-200048,344,10
shhs1-200048,344,11
shhs1-200048,344,12
shhs1-200048,344,13
shhs1-200048,344,14
shhs1-200048,345,0
shhs1-200048,345,1
shhs1-200048,345,2
shhs1-200048,345,3
shhs1-200048,345,4
shhs1-200048,345,5
shhs1-200048,345,6
shhs1-200048,345,7
shhs1-200048,345,8
shhs1-200048,345,9
shhs1-200048,345,10
shhs1-200048,345,11
shhs1-200048,345,12
shhs1-200048,345,13
shhs1-200048,345,14
shhs1-200048,346,0
shhs1-200048,346,1
shhs1-200048,346,2
shhs1-200048,346,3
shhs1-200048,346,4
shhs1-200048,346,5
shhs1-200048,346,6
shhs1-200048,346,7
shhs1-200048,346,8
shhs1-200048,346,9
shhs1-200048,346,10
shhs1-200048,346,11
shhs1-200048,346,12
shhs1-200048,346,13
shhs1-200048,346,14
shhs1-200048,347,0
shhs1-200048,347,1
shhs1-200048,347,2
shhs1-200048,347,3
shhs1-200048,347,4
shhs1-200048,347,5
shhs1-200048,347,6
shhs1-200048,347,7
shhs1-200048,347,8
shhs1-200048,347,9
shhs1-200048,347,10
shhs1-200048,347,11
shhs1-200048,347,12
shhs1-200048,347,13
shhs1-200048,347,14
shhs1-200048,348,0
shhs1-200048,348,1
shhs1-200048,348,2
shhs1-200048,348,3
shhs1-200048,348,4
shhs1-200048,348,5
shhs1-200048,348,6
shhs1-200048,348,7
shhs1-200048,348,8
shhs1-200048,348,9
shhs1-200048,348,10
shhs1-200048,348,11
shhs1-200048,348,12
shhs1-200048,348,13
shhs1-200048,348,14
shhs1-200048,349,0
shhs1-200048,349,1
shhs1-200048,349,2
shhs1-200048,349,3
shhs1-200048,349,4
shhs1-200048,349,5
shhs1-200048,349,6
shhs1-200048,349,7
shhs1-200048,349,8
shhs1-200048,349,9
shhs1-200048,349,10
shhs1-200048,349,11
shhs1-200048,349,12
shhs1-200048,349,13
shhs1-200048,349,14
shhs1-200048,350,0
shhs1-200048,350,1
shhs1-200048,350,2
shhs1-200048,350,3
shhs1-200048,350,4
shhs1-200048,350,5
shhs1-200048,350,6
shhs1-200048,350,7
shhs1-200048,350,8
shhs1-200048,350,9
shhs1-200048,350,10
shhs1-200048,350,11
shhs1-200048,350,12
shhs1-200048,350,13
shhs1-200048,350,14
shhs1-200048,351,0
shhs1-200048,351,1
shhs1-200048,351,2
shhs1-200048,351,3
shhs1-200048,351,4
shhs1-200048,351,5
shhs1-200048,351,6
shhs1-200048,351,7
shhs1-200048,351,8
shhs1-200048,351,9
shhs1-200048,351,10
shhs1-200048,351,11
shhs1-200048,351,12
shhs1-200048,351,13
shhs1-200048,351,14
shhs1-200048,352,0
shhs1-200048,352,1
shhs1-200048,352,2
shhs1-200048,352,3
shhs1-200048,352,4
shhs1-200048,352,5
shhs1-200048,352,6
shhs1-200048,352,7
shhs1-200048,352,8
shhs1-200048,352,9
shhs1-200048,352,10
shhs1-200048,352,11
shhs1-200048,352,12
shhs1-200048,352,13
shhs1-200048,352,14
shhs1-200048,353,0
shhs1-200048,353,1
shhs1-200048,353,2
shhs1-200048,353,3
shhs1-200048,353,4
shhs1-200048,353,5
shhs1-200048,353,6
shhs1-200048,353,7
shhs1-200048,353,8
shhs1-200048,353,9
shhs1-200048,353,10
shhs1-200048,353,11
shhs1-200048,353,12
shhs1-200048,353,13
shhs1-200048,353,14
shhs1-200048,354,0
shhs1-200048,354,1
shhs1-200048,354,2
shhs1-200048,354,3
shhs1-200048,354,4
shhs1-200048,354,5
shhs1-200048,354,6
shhs1-200048,354,7
shhs1-200048,354,8
shhs1-200048,354,9
shhs1-200048,354,10
shhs1-200048,354,11
shhs1-200048,354,12
shhs1-200048,354,13
shhs1-200048,354,14
shhs1-200048,355,0
shhs1-200048,355,1
shhs1-200048,355,2
shhs1-200048,355,3
shhs1-200048,355,4
shhs1-200048,355,5
shhs1-200048,355,6
shhs1-200048,355,7
shhs1-200048,355,8
shhs1-200048,355,9
shhs1-200048,355,10
shhs1-200048,355,11
shhs1-200048,355,12
shhs1-200048,355,13
shhs1-200048,355,14
shhs1-200048,356,0
shhs1-200048,356,1
shhs1-200048,356,2
shhs1-200048,356,3
shhs1-200048,356,4
shhs1-200048,356,5
shhs1-200048,356,6
shhs1-200048,356,7
shhs1-200048,356,8
shhs1-200048,356,9
shhs1-200048,356,10
shhs1-200048,356,11
shhs1-200048,356,12
shhs1-200048,356,13
shhs1-200048,356,14
shhs1-200048,357,0
shhs1-200048,357,1
shhs1-200048,357,2
shhs1-200048,357,3
shhs1-200048,357,4
shhs1-200048,357,5
shhs1-200048,357,6
shhs1-200048,357,7
shhs1-200048,357,8
shhs1-200048,357,9
shhs1-200048,357,10
shhs1-200048,357,11
shhs1-200048,357,12
shhs1-200048,357,13
shhs1-200048,357,14
shhs1-200048,358,0
shhs1-200048,358,1
shhs1-200048,358,2
shhs1-200048,358,3
shhs1-200048,358,4
shhs1-200048,358,5
shhs1-200048,358,6
shhs1-200048,358,7
shhs1-200048,358,8
shhs1-200048,358,9
shhs1-200048,358,10
shhs1-200048,358,11
shhs1-200048,358,12
shhs1-200048,358,13
shhs1-200048,358,14
shhs1-200048,359,0
shhs1-200048,359,1
shhs1-200048,359,2
shhs1-200048,359,3
shhs1-200048,359,4
shhs1-200048,359,5
shhs1-200048,359,6
shhs1-200048,359,7
shhs1-200048,359,8
shhs1-200048,359,9
shhs1-200048,359,10
shhs1-200048,359,11
shhs1-200048,359,12
shhs1-200048,359,13
shhs1-200048,359,14
shhs1-200048,360,0
shhs1-200048,360,1
shhs1-200048,360,2
shhs1-200048,360,3
shhs1-200048,360,4
shhs1-200048,360,5
shhs1-200048,360,6
shhs1-200048,360,7
shhs1-200048,360,8
shhs1-200048,360,9
shhs1-200048,360,10
shhs1-200048,360,11
shhs1-200048,360,12
shhs1-200048,360,13
shhs1-200048,360,14
shhs1-200048,361,0
shhs1-200048,361,1
shhs1-200048,361,2
shhs1-200048,361,3
shhs1-200048,361,4
shhs1-200048,361,5
shhs1-200048,361,6
shhs1-200048,361,7
shhs1-200048,361,8
shhs1-200048,361,9
shhs1-200048,361,10
shhs1-200048,361,11
shhs1-200048,361,12
shhs1-200048,361,13
shhs1-200048,361,14
shhs1-200048,362,0
shhs1-200048,362,1
shhs1-200048,362,2
shhs1-200048,362,3
shhs1-200048,362,4
shhs1-200048,362,5
shhs1-200048,362,6
shhs1-200048,362,7
shhs1-200048,362,8
shhs1-200048,362,9
shhs1-200048,362,10
shhs1-200048,362,11
shhs1-200048,362,12
shhs1-200048,362,13
shhs1-200048,362,14
shhs1-200048,363,0
shhs1-200048,363,1
shhs1-200048,363,2
shhs1-200048,363,3
shhs1-200048,363,4
shhs1-200048,363,5
shhs1-200048,363,6
shhs1-200048,363,7
shhs1-200048,363,8
shhs1-200048,363,9
shhs1-200048,363,10
shhs1-200048,363,11
shhs1-200048,363,12
shhs1-200048,363,13
shhs1-200048,363,14
shhs1-200048,364,0
shhs1-200048,364,1
shhs1-200048,364,2
shhs1-200048,364,3
shhs1-200048,364,4
shhs1-200048,364,5
shhs1-200048,364,6
shhs1-200048,364,7
shhs1-200048,364,8
shhs1-200048,364,9
shhs1-200048,364,10
shhs1-200048,364,11
shhs1-200048,364,12
shhs1-200048,364,13
shhs1-200048,364,14
shhs1-200048,365,0
shhs1-200048,365,1
shhs1-200048,365,2
shhs1-200048,365,3
shhs1-200048,365,4
shhs1-200048,365,5
shhs1-200048,365,6
shhs1-200048,365,7
shhs1-200048,365,8
shhs1-200048,365,9
shhs1-200048,365,10
shhs1-200048,365,11
shhs1-200048,365,12
shhs1-200048,365,13
shhs1-200048,365,14
shhs1-200048,366,0
shhs1-200048,366,1
shhs1-200048,366,2
shhs1-200048,366,3
shhs1-200048,366,4
shhs1-200048,366,5
shhs1-200048,366,6
shhs1-200048,366,7
shhs1-200048,366,8
shhs1-200048,366,9
shhs1-200048,366,10
shhs1-200048,366,11
shhs1-200048,366,12
shhs1-200048,366,13
shhs1-200048,366,14
shhs1-200048,367,0
shhs1-200048,367,1
shhs1-200048,367,2
shhs1-200048,367,3
shhs1-200048,367,4
shhs1-200048,367,5
shhs1-200048,367,6
shhs1-200048,367,7
shhs1-200048,367,8
shhs1-200048,367,9
shhs1-200048,367,10
shhs1-200048,367,11
shhs1-200048,367,12
shhs1-200048,367,13
shhs1-200048,367,14
shhs1-200048,368,0
shhs1-200048,368,1
shhs1-200048,368,2
shhs1-200048,368,3
shhs1-200048,368,4
shhs1-200048,368,5
shhs1-200048,368,6
shhs1-200048,368,7
shhs1-200048,368,8
shhs1-200048,368,9
shhs1-200048,368,10
shhs1-200048,368,11
shhs1-200048,368,12
shhs1-200048,368,13
shhs1-200048,368,14
shhs1-200048,369,0
shhs1-200048,369,1
shhs1-200048,369,2
shhs1-200048,369,3
shhs1-200048,369,4
shhs1-200048,369,5
shhs1-200048,369,6
shhs1-200048,369,7
shhs1-200048,369,8
shhs1-200048,369,9
shhs1-200048,369,10
shhs1-200048,369,11
shhs1-200048,369,12
shhs1-200048,369,13
shhs1-200048,369,14
shhs1-200048,370,0
shhs1-200048,370,1
shhs1-200048,370,2
shhs1-200048,370,3
shhs1-200048,370,4
shhs1-200048,370,5
shhs1-200048,370,6
shhs1-200048,370,7
shhs1-200048,370,8
shhs1-200048,370,9
shhs1-200048,370,10
shhs1-200048,370,11
shhs1-200048,370,12
shhs1-200048,370,13
shhs1-200048,370,14
shhs1-200048,371,0
shhs1-200048,371,1
shhs1-200048,371,2
shhs1-200048,371,3
shhs1-200048,371,4
shhs1-200048,371,5
shhs1-200048,371,6
shhs1-200048,371,7
shhs1-200048,371,8
shhs1-200048,371,9
shhs1-200048,371,10
shhs1-200048,371,11
shhs1-200048,371,12
shhs1-200048,371,13
shhs1-200048,371,14
shhs1-200048,379,0
shhs1-200048,379,1
shhs1-200048,379,2
shhs1-200048,379,3
shhs1-200048,379,4
shhs1-200048,379,5
shhs1-200048,379,6
shhs1-200048,379,7
shhs1-200048,379,8
shhs1-200048,379,9
shhs1-200048,379,10
shhs1-200048,379,11
shhs1-200048,379,12
shhs1-200048,379,13
shhs1-200048,379,14
shhs1-200048,380,0
shhs1-200048,380,1
shhs1-200048,380,2
shhs1-200048,380,3
shhs1-200048,380,4
shhs1-200048,380,5
shhs1-200048,380,6
shhs1-200048,380,7
shhs1-200048,380,8
shhs1-200048,380,9
shhs1-200048,380,10
shhs1-200048,380,11
shhs1-200048,380,12
shhs1-200048,380,13
shhs1-200048,380,14
shhs1-200048,381,0
shhs1-200048,381,1
shhs1-200048,381,2
shhs1-200048,381,3
shhs1-200048,381,4
shhs1-200048,381,5
shhs1-200048,381,6
shhs1-200048,381,7
shhs1-200048,381,8
shhs1-200048,381,9
shhs1-200048,381,10
